"axis","gene_set","rank"
"triplet_pairs","expressed_TRUE",30961
"triplet_pairs","expressed_TRUE",30973
"triplet_pairs","expressed_TRUE",31011
"triplet_pairs","expressed_TRUE",31014
"triplet_pairs","expressed_TRUE",31015
"triplet_pairs","expressed_TRUE",31026
"triplet_pairs","expressed_TRUE",31030
"triplet_pairs","expressed_TRUE",31039
"triplet_pairs","expressed_TRUE",31044
"triplet_pairs","expressed_TRUE",31049
"triplet_pairs","expressed_TRUE",31056
"triplet_pairs","expressed_TRUE",31060
"triplet_pairs","expressed_TRUE",31064
"triplet_pairs","expressed_TRUE",31078
"triplet_pairs","expressed_TRUE",31080
"triplet_pairs","expressed_TRUE",31089
"triplet_pairs","expressed_TRUE",31108
"triplet_pairs","expressed_TRUE",31109
"triplet_pairs","expressed_TRUE",31110
"triplet_pairs","expressed_TRUE",31111
"triplet_pairs","expressed_TRUE",31117
"triplet_pairs","expressed_TRUE",31120
"triplet_pairs","expressed_TRUE",31156
"triplet_pairs","expressed_TRUE",31176
"triplet_pairs","expressed_TRUE",31187
"triplet_pairs","expressed_TRUE",31188
"triplet_pairs","expressed_TRUE",31191
"triplet_pairs","expressed_TRUE",31193
"triplet_pairs","expressed_TRUE",31225
"triplet_pairs","expressed_TRUE",31226
"triplet_pairs","expressed_TRUE",31242
"triplet_pairs","expressed_TRUE",31248
"triplet_pairs","expressed_TRUE",31254
"triplet_pairs","expressed_TRUE",31262
"triplet_pairs","expressed_TRUE",31272
"triplet_pairs","expressed_TRUE",31273
"triplet_pairs","expressed_TRUE",31277
"triplet_pairs","expressed_TRUE",31280
"triplet_pairs","expressed_TRUE",31282
"triplet_pairs","expressed_TRUE",31283
"triplet_pairs","expressed_TRUE",31284
"triplet_pairs","expressed_TRUE",31287
"triplet_pairs","expressed_TRUE",31290
"triplet_pairs","expressed_TRUE",31303
"triplet_pairs","expressed_TRUE",31313
"triplet_pairs","expressed_TRUE",31315
"triplet_pairs","expressed_TRUE",31325
"triplet_pairs","expressed_TRUE",31326
"triplet_pairs","expressed_TRUE",31329
"triplet_pairs","expressed_TRUE",31330
"triplet_pairs","expressed_TRUE",31341
"triplet_pairs","expressed_TRUE",31346
"triplet_pairs","expressed_TRUE",31353
"triplet_pairs","expressed_TRUE",31356
"triplet_pairs","expressed_TRUE",31367
"triplet_pairs","expressed_TRUE",31369
"triplet_pairs","expressed_TRUE",31372
"triplet_pairs","expressed_TRUE",31377
"triplet_pairs","expressed_TRUE",31381
"triplet_pairs","expressed_TRUE",31391
"triplet_pairs","expressed_TRUE",31397
"triplet_pairs","expressed_TRUE",31428
"triplet_pairs","expressed_TRUE",31438
"triplet_pairs","expressed_TRUE",31440
"triplet_pairs","expressed_TRUE",31465
"triplet_pairs","expressed_TRUE",31468
"triplet_pairs","expressed_TRUE",31475
"triplet_pairs","expressed_TRUE",31485
"triplet_pairs","expressed_TRUE",31488
"triplet_pairs","expressed_TRUE",31496
"triplet_pairs","expressed_TRUE",31505
"triplet_pairs","expressed_TRUE",31512
"triplet_pairs","expressed_TRUE",31513
"triplet_pairs","expressed_TRUE",31519
"triplet_pairs","expressed_TRUE",31522
"triplet_pairs","expressed_TRUE",31526
"triplet_pairs","expressed_TRUE",31532
"triplet_pairs","expressed_TRUE",31538
"triplet_pairs","expressed_TRUE",31539
"triplet_pairs","expressed_TRUE",31562
"triplet_pairs","expressed_TRUE",31564
"triplet_pairs","expressed_TRUE",31575
"triplet_pairs","expressed_TRUE",31579
"triplet_pairs","expressed_TRUE",31591
"triplet_pairs","expressed_TRUE",31593
"triplet_pairs","expressed_TRUE",31594
"triplet_pairs","expressed_TRUE",31614
"triplet_pairs","expressed_TRUE",31617
"triplet_pairs","expressed_TRUE",31630
"triplet_pairs","expressed_TRUE",31631
"triplet_pairs","expressed_TRUE",31655
"triplet_pairs","expressed_TRUE",31657
"triplet_pairs","expressed_TRUE",31658
"triplet_pairs","expressed_TRUE",31659
"triplet_pairs","expressed_TRUE",31668
"triplet_pairs","expressed_TRUE",31671
"triplet_pairs","expressed_TRUE",31675
"triplet_pairs","expressed_TRUE",31678
"triplet_pairs","expressed_TRUE",31682
"triplet_pairs","expressed_TRUE",31684
"triplet_pairs","expressed_TRUE",31685
"triplet_pairs","expressed_TRUE",31688
"triplet_pairs","expressed_TRUE",31689
"triplet_pairs","expressed_TRUE",31698
"triplet_pairs","expressed_TRUE",31699
"triplet_pairs","expressed_TRUE",31704
"triplet_pairs","expressed_TRUE",31707
"triplet_pairs","expressed_TRUE",31708
"triplet_pairs","expressed_TRUE",31713
"triplet_pairs","expressed_TRUE",31716
"triplet_pairs","expressed_TRUE",31723
"triplet_pairs","expressed_TRUE",31727
"triplet_pairs","expressed_TRUE",31731
"triplet_pairs","expressed_TRUE",31733
"triplet_pairs","expressed_TRUE",31735
"triplet_pairs","expressed_TRUE",31743
"triplet_pairs","expressed_TRUE",31746
"triplet_pairs","expressed_TRUE",31749
"triplet_pairs","expressed_TRUE",31750
"triplet_pairs","expressed_TRUE",31761
"triplet_pairs","expressed_TRUE",31766
"triplet_pairs","expressed_TRUE",31770
"triplet_pairs","expressed_TRUE",31776
"triplet_pairs","expressed_TRUE",31782
"triplet_pairs","expressed_TRUE",31785
"triplet_pairs","expressed_TRUE",31789
"triplet_pairs","expressed_TRUE",31805
"triplet_pairs","expressed_TRUE",31807
"triplet_pairs","expressed_TRUE",31810
"triplet_pairs","expressed_TRUE",31811
"triplet_pairs","expressed_TRUE",31812
"triplet_pairs","expressed_TRUE",31828
"triplet_pairs","expressed_TRUE",31830
"triplet_pairs","expressed_TRUE",31844
"triplet_pairs","expressed_TRUE",31860
"triplet_pairs","expressed_TRUE",31862
"triplet_pairs","expressed_TRUE",31871
"triplet_pairs","expressed_TRUE",31889
"triplet_pairs","expressed_TRUE",31890
"triplet_pairs","expressed_TRUE",31891
"triplet_pairs","expressed_TRUE",31896
"triplet_pairs","expressed_TRUE",31897
"triplet_pairs","expressed_TRUE",31909
"triplet_pairs","expressed_TRUE",31910
"triplet_pairs","expressed_TRUE",31913
"triplet_pairs","expressed_TRUE",31914
"triplet_pairs","expressed_TRUE",31930
"triplet_pairs","expressed_TRUE",31931
"triplet_pairs","expressed_TRUE",31933
"triplet_pairs","expressed_TRUE",31942
"triplet_pairs","expressed_TRUE",31952
"triplet_pairs","expressed_TRUE",31955
"triplet_pairs","expressed_TRUE",31958
"triplet_pairs","expressed_TRUE",31963
"triplet_pairs","expressed_TRUE",31969
"triplet_pairs","expressed_TRUE",31973
"triplet_pairs","expressed_TRUE",31978
"triplet_pairs","expressed_TRUE",31981
"triplet_pairs","expressed_TRUE",31987
"triplet_pairs","expressed_TRUE",31992
"triplet_pairs","expressed_TRUE",31995
"triplet_pairs","expressed_TRUE",31997
"triplet_pairs","expressed_TRUE",32000
"triplet_pairs","expressed_TRUE",32005
"triplet_pairs","expressed_TRUE",32012
"triplet_pairs","expressed_TRUE",32013
"triplet_pairs","expressed_TRUE",32028
"triplet_pairs","expressed_TRUE",32029
"triplet_pairs","expressed_TRUE",32043
"triplet_pairs","expressed_TRUE",32047
"triplet_pairs","expressed_TRUE",32048
"triplet_pairs","expressed_TRUE",32049
"triplet_pairs","expressed_TRUE",32056
"triplet_pairs","expressed_TRUE",32065
"triplet_pairs","expressed_TRUE",32071
"triplet_pairs","expressed_TRUE",32084
"triplet_pairs","expressed_TRUE",32086
"triplet_pairs","expressed_TRUE",32089
"triplet_pairs","expressed_TRUE",32094
"triplet_pairs","expressed_TRUE",32097
"triplet_pairs","expressed_TRUE",32098
"triplet_pairs","expressed_TRUE",32105
"triplet_pairs","expressed_TRUE",32129
"triplet_pairs","expressed_TRUE",32131
"triplet_pairs","expressed_TRUE",32133
"triplet_pairs","expressed_TRUE",32140
"triplet_pairs","expressed_TRUE",32143
"triplet_pairs","expressed_TRUE",32148
"triplet_pairs","expressed_TRUE",32152
"triplet_pairs","expressed_TRUE",32157
"triplet_pairs","expressed_TRUE",32163
"triplet_pairs","expressed_TRUE",32167
"triplet_pairs","expressed_TRUE",32180
"triplet_pairs","expressed_TRUE",32188
"triplet_pairs","expressed_TRUE",32196
"triplet_pairs","expressed_TRUE",32198
"triplet_pairs","expressed_TRUE",32208
"triplet_pairs","expressed_TRUE",32224
"triplet_pairs","expressed_TRUE",32228
"triplet_pairs","expressed_TRUE",32229
"triplet_pairs","expressed_TRUE",32230
"triplet_pairs","expressed_TRUE",32247
"triplet_pairs","expressed_TRUE",32252
"triplet_pairs","expressed_TRUE",32261
"triplet_pairs","expressed_TRUE",32272
"triplet_pairs","expressed_TRUE",32274
"triplet_pairs","expressed_TRUE",32279
"triplet_pairs","expressed_TRUE",32287
"triplet_pairs","expressed_TRUE",32289
"triplet_pairs","expressed_TRUE",32291
"triplet_pairs","expressed_TRUE",32293
"triplet_pairs","expressed_TRUE",32295
"triplet_pairs","expressed_TRUE",32296
"triplet_pairs","expressed_TRUE",32310
"triplet_pairs","expressed_TRUE",32318
"triplet_pairs","expressed_TRUE",32319
"triplet_pairs","expressed_TRUE",32320
"triplet_pairs","expressed_TRUE",32325
"triplet_pairs","expressed_TRUE",32326
"triplet_pairs","expressed_TRUE",32341
"triplet_pairs","expressed_TRUE",32345
"triplet_pairs","expressed_TRUE",32350
"triplet_pairs","expressed_TRUE",32360
"triplet_pairs","expressed_TRUE",32369
"triplet_pairs","expressed_TRUE",32374
"triplet_pairs","expressed_TRUE",32378
"triplet_pairs","expressed_TRUE",32380
"triplet_pairs","expressed_TRUE",32388
"triplet_pairs","expressed_TRUE",32390
"triplet_pairs","expressed_TRUE",32402
"triplet_pairs","expressed_TRUE",32403
"triplet_pairs","expressed_TRUE",32404
"triplet_pairs","expressed_TRUE",32409
"triplet_pairs","expressed_TRUE",32410
"triplet_pairs","expressed_TRUE",32414
"triplet_pairs","expressed_TRUE",32422
"triplet_pairs","expressed_TRUE",32436
"triplet_pairs","expressed_TRUE",32466
"triplet_pairs","expressed_TRUE",32467
"triplet_pairs","expressed_TRUE",32469
"triplet_pairs","expressed_TRUE",32472
"triplet_pairs","expressed_TRUE",32485
"triplet_pairs","expressed_TRUE",32487
"triplet_pairs","expressed_TRUE",32488
"triplet_pairs","expressed_TRUE",32493
"triplet_pairs","expressed_TRUE",32495
"triplet_pairs","expressed_TRUE",32503
"triplet_pairs","expressed_TRUE",32504
"triplet_pairs","expressed_TRUE",32506
"triplet_pairs","expressed_TRUE",32507
"triplet_pairs","expressed_TRUE",32518
"triplet_pairs","expressed_TRUE",32520
"triplet_pairs","expressed_TRUE",32528
"triplet_pairs","expressed_TRUE",32532
"triplet_pairs","expressed_TRUE",32541
"triplet_pairs","expressed_TRUE",32543
"triplet_pairs","expressed_TRUE",32544
"triplet_pairs","expressed_TRUE",32550
"triplet_pairs","expressed_TRUE",32564
"triplet_pairs","expressed_TRUE",32565
"triplet_pairs","expressed_TRUE",32580
"triplet_pairs","expressed_TRUE",32581
"triplet_pairs","expressed_TRUE",32586
"triplet_pairs","expressed_TRUE",32592
"triplet_pairs","expressed_TRUE",32593
"triplet_pairs","expressed_TRUE",32603
"triplet_pairs","expressed_TRUE",32609
"triplet_pairs","expressed_TRUE",32616
"triplet_pairs","expressed_TRUE",32632
"triplet_pairs","expressed_TRUE",32633
"triplet_pairs","expressed_TRUE",32649
"triplet_pairs","expressed_TRUE",32662
"triplet_pairs","expressed_TRUE",32679
"triplet_pairs","expressed_TRUE",32684
"triplet_pairs","expressed_TRUE",32690
"triplet_pairs","expressed_TRUE",32691
"triplet_pairs","expressed_TRUE",32703
"triplet_pairs","expressed_TRUE",32709
"triplet_pairs","expressed_TRUE",32714
"triplet_pairs","expressed_TRUE",32731
"triplet_pairs","expressed_TRUE",32732
"triplet_pairs","expressed_TRUE",32750
"triplet_pairs","expressed_TRUE",32751
"triplet_pairs","expressed_TRUE",32761
"triplet_pairs","expressed_TRUE",32785
"triplet_pairs","expressed_TRUE",32802
"triplet_pairs","expressed_TRUE",32810
"triplet_pairs","expressed_TRUE",32812
"triplet_pairs","expressed_TRUE",32814
"triplet_pairs","expressed_TRUE",32827
"triplet_pairs","expressed_TRUE",32849
"triplet_pairs","expressed_TRUE",32853
"triplet_pairs","expressed_TRUE",32856
"triplet_pairs","expressed_TRUE",32861
"triplet_pairs","expressed_TRUE",32867
"triplet_pairs","expressed_TRUE",32868
"triplet_pairs","expressed_TRUE",32869
"triplet_pairs","expressed_TRUE",32871
"triplet_pairs","expressed_TRUE",32888
"triplet_pairs","expressed_TRUE",32891
"triplet_pairs","expressed_TRUE",32895
"triplet_pairs","expressed_TRUE",32908
"triplet_pairs","expressed_TRUE",32917
"triplet_pairs","expressed_TRUE",32932
"triplet_pairs","expressed_TRUE",32943
"triplet_pairs","expressed_TRUE",32951
"triplet_pairs","expressed_TRUE",32955
"triplet_pairs","expressed_TRUE",32957
"triplet_pairs","expressed_TRUE",32958
"triplet_pairs","expressed_TRUE",32980
"triplet_pairs","expressed_TRUE",32982
"triplet_pairs","expressed_TRUE",32989
"triplet_pairs","expressed_TRUE",32990
"triplet_pairs","expressed_TRUE",32994
"triplet_pairs","expressed_TRUE",32996
"triplet_pairs","expressed_TRUE",33009
"triplet_pairs","expressed_TRUE",33029
"triplet_pairs","expressed_TRUE",33037
"triplet_pairs","expressed_TRUE",33043
"triplet_pairs","expressed_TRUE",33049
"triplet_pairs","expressed_TRUE",33055
"triplet_pairs","expressed_TRUE",33060
"triplet_pairs","expressed_TRUE",33071
"triplet_pairs","expressed_TRUE",33082
"triplet_pairs","expressed_TRUE",33084
"triplet_pairs","expressed_TRUE",33092
"triplet_pairs","expressed_TRUE",33106
"triplet_pairs","expressed_TRUE",33107
"triplet_pairs","expressed_TRUE",33115
"triplet_pairs","expressed_TRUE",33117
"triplet_pairs","expressed_TRUE",33131
"triplet_pairs","expressed_TRUE",33132
"triplet_pairs","expressed_TRUE",33141
"triplet_pairs","expressed_TRUE",33146
"triplet_pairs","expressed_TRUE",33149
"triplet_pairs","expressed_TRUE",33163
"triplet_pairs","expressed_TRUE",33168
"triplet_pairs","expressed_TRUE",33171
"triplet_pairs","expressed_TRUE",33172
"triplet_pairs","expressed_TRUE",33174
"triplet_pairs","expressed_TRUE",33177
"triplet_pairs","expressed_TRUE",33180
"triplet_pairs","expressed_TRUE",33181
"triplet_pairs","expressed_TRUE",33182
"triplet_pairs","expressed_TRUE",33188
"triplet_pairs","expressed_TRUE",33190
"triplet_pairs","expressed_TRUE",33200
"triplet_pairs","expressed_TRUE",33207
"triplet_pairs","expressed_TRUE",33211
"triplet_pairs","expressed_TRUE",33217
"triplet_pairs","expressed_TRUE",33218
"triplet_pairs","expressed_TRUE",33221
"triplet_pairs","expressed_TRUE",33226
"triplet_pairs","expressed_TRUE",33239
"triplet_pairs","expressed_TRUE",33242
"triplet_pairs","expressed_TRUE",33243
"triplet_pairs","expressed_TRUE",33254
"triplet_pairs","expressed_TRUE",33259
"triplet_pairs","expressed_TRUE",33266
"triplet_pairs","expressed_TRUE",33277
"triplet_pairs","expressed_TRUE",33287
"triplet_pairs","expressed_TRUE",33300
"triplet_pairs","expressed_TRUE",33303
"triplet_pairs","expressed_TRUE",33306
"triplet_pairs","expressed_TRUE",33325
"triplet_pairs","expressed_TRUE",33338
"triplet_pairs","expressed_TRUE",33343
"triplet_pairs","expressed_TRUE",33345
"triplet_pairs","expressed_TRUE",33359
"triplet_pairs","expressed_TRUE",33360
"triplet_pairs","expressed_TRUE",33365
"triplet_pairs","expressed_TRUE",33381
"triplet_pairs","expressed_TRUE",33384
"triplet_pairs","expressed_TRUE",33391
"triplet_pairs","expressed_TRUE",33406
"triplet_pairs","expressed_TRUE",33411
"triplet_pairs","expressed_TRUE",33413
"triplet_pairs","expressed_TRUE",33414
"triplet_pairs","expressed_TRUE",33420
"triplet_pairs","expressed_TRUE",33422
"triplet_pairs","expressed_TRUE",33436
"triplet_pairs","expressed_TRUE",33441
"triplet_pairs","expressed_TRUE",33444
"triplet_pairs","expressed_TRUE",33462
"triplet_pairs","expressed_TRUE",33465
"triplet_pairs","expressed_TRUE",33469
"triplet_pairs","expressed_TRUE",33474
"triplet_pairs","expressed_TRUE",33480
"triplet_pairs","expressed_TRUE",33493
"triplet_pairs","expressed_TRUE",33495
"triplet_pairs","expressed_TRUE",33496
"triplet_pairs","expressed_TRUE",33499
"triplet_pairs","expressed_TRUE",33512
"triplet_pairs","expressed_TRUE",33515
"triplet_pairs","expressed_TRUE",33529
"triplet_pairs","expressed_TRUE",33532
"triplet_pairs","expressed_TRUE",33538
"triplet_pairs","expressed_TRUE",33541
"triplet_pairs","expressed_TRUE",33547
"triplet_pairs","expressed_TRUE",33551
"triplet_pairs","expressed_TRUE",33567
"triplet_pairs","expressed_TRUE",33574
"triplet_pairs","expressed_TRUE",33576
"triplet_pairs","expressed_TRUE",33579
"triplet_pairs","expressed_TRUE",33590
"triplet_pairs","expressed_TRUE",33607
"triplet_pairs","expressed_TRUE",33614
"triplet_pairs","expressed_TRUE",33616
"triplet_pairs","expressed_TRUE",33622
"triplet_pairs","expressed_TRUE",33623
"triplet_pairs","expressed_TRUE",33625
"triplet_pairs","expressed_TRUE",33656
"triplet_pairs","expressed_TRUE",33670
"triplet_pairs","expressed_TRUE",33683
"triplet_pairs","expressed_TRUE",33687
"triplet_pairs","expressed_TRUE",33688
"triplet_pairs","expressed_TRUE",33692
"triplet_pairs","expressed_TRUE",33701
"triplet_pairs","expressed_TRUE",33704
"triplet_pairs","expressed_TRUE",33709
"triplet_pairs","expressed_TRUE",33727
"triplet_pairs","expressed_TRUE",33737
"triplet_pairs","expressed_TRUE",33740
"triplet_pairs","expressed_TRUE",33743
"triplet_pairs","expressed_TRUE",33745
"triplet_pairs","expressed_TRUE",33746
"triplet_pairs","expressed_TRUE",33769
"triplet_pairs","expressed_TRUE",33779
"triplet_pairs","expressed_TRUE",33783
"triplet_pairs","expressed_TRUE",33792
"triplet_pairs","expressed_TRUE",33800
"triplet_pairs","expressed_TRUE",33801
"triplet_pairs","expressed_TRUE",33810
"triplet_pairs","expressed_TRUE",33820
"triplet_pairs","expressed_TRUE",33822
"triplet_pairs","expressed_TRUE",33824
"triplet_pairs","expressed_TRUE",33826
"triplet_pairs","expressed_TRUE",33835
"triplet_pairs","expressed_TRUE",33836
"triplet_pairs","expressed_TRUE",33845
"triplet_pairs","expressed_TRUE",33846
"triplet_pairs","expressed_TRUE",33847
"triplet_pairs","expressed_TRUE",33848
"triplet_pairs","expressed_TRUE",33853
"triplet_pairs","expressed_TRUE",33855
"triplet_pairs","expressed_TRUE",33856
"triplet_pairs","expressed_TRUE",33858
"triplet_pairs","expressed_TRUE",33862
"triplet_pairs","expressed_TRUE",33864
"triplet_pairs","expressed_TRUE",33865
"triplet_pairs","expressed_TRUE",33873
"triplet_pairs","expressed_TRUE",33880
"triplet_pairs","expressed_TRUE",33881
"triplet_pairs","expressed_TRUE",33887
"triplet_pairs","expressed_TRUE",33894
"triplet_pairs","expressed_TRUE",33896
"triplet_pairs","expressed_TRUE",33905
"triplet_pairs","expressed_TRUE",33912
"triplet_pairs","expressed_TRUE",33923
"triplet_pairs","expressed_TRUE",33938
"triplet_pairs","expressed_TRUE",33944
"triplet_pairs","expressed_TRUE",33954
"triplet_pairs","expressed_TRUE",33956
"triplet_pairs","expressed_TRUE",33961
"triplet_pairs","expressed_TRUE",33967
"triplet_pairs","expressed_TRUE",33971
"triplet_pairs","expressed_TRUE",33972
"triplet_pairs","expressed_TRUE",33974
"triplet_pairs","expressed_TRUE",33975
"triplet_pairs","expressed_TRUE",33981
"triplet_pairs","expressed_TRUE",34011
"triplet_pairs","expressed_TRUE",34017
"triplet_pairs","expressed_TRUE",34021
"triplet_pairs","expressed_TRUE",34032
"triplet_pairs","expressed_TRUE",34035
"triplet_pairs","expressed_TRUE",34036
"triplet_pairs","expressed_TRUE",34038
"triplet_pairs","expressed_TRUE",34039
"triplet_pairs","expressed_TRUE",34045
"triplet_pairs","expressed_TRUE",34054
"triplet_pairs","expressed_TRUE",34061
"triplet_pairs","expressed_TRUE",34096
"triplet_pairs","expressed_TRUE",34104
"triplet_pairs","expressed_TRUE",34117
"triplet_pairs","expressed_TRUE",34121
"triplet_pairs","expressed_TRUE",34133
"triplet_pairs","expressed_TRUE",34135
"triplet_pairs","expressed_TRUE",34150
"triplet_pairs","expressed_TRUE",34152
"triplet_pairs","expressed_TRUE",34154
"triplet_pairs","expressed_TRUE",34157
"triplet_pairs","expressed_TRUE",34161
"triplet_pairs","expressed_TRUE",34162
"triplet_pairs","expressed_TRUE",34169
"triplet_pairs","expressed_TRUE",34187
"triplet_pairs","expressed_TRUE",34190
"triplet_pairs","expressed_TRUE",34213
"triplet_pairs","expressed_TRUE",34215
"triplet_pairs","expressed_TRUE",34223
"triplet_pairs","expressed_TRUE",34224
"triplet_pairs","expressed_TRUE",34225
"triplet_pairs","expressed_TRUE",34228
"triplet_pairs","expressed_TRUE",34252
"triplet_pairs","expressed_TRUE",34263
"triplet_pairs","expressed_TRUE",34265
"triplet_pairs","expressed_TRUE",34267
"triplet_pairs","expressed_TRUE",34275
"triplet_pairs","expressed_TRUE",34287
"triplet_pairs","expressed_TRUE",34296
"triplet_pairs","expressed_TRUE",34299
"triplet_pairs","expressed_TRUE",34300
"triplet_pairs","expressed_TRUE",34306
"triplet_pairs","expressed_TRUE",34316
"triplet_pairs","expressed_TRUE",34324
"triplet_pairs","expressed_TRUE",34335
"triplet_pairs","expressed_TRUE",34341
"triplet_pairs","expressed_TRUE",34342
"triplet_pairs","expressed_TRUE",34345
"triplet_pairs","expressed_TRUE",34353
"triplet_pairs","expressed_TRUE",34354
"triplet_pairs","expressed_TRUE",34355
"triplet_pairs","expressed_TRUE",34367
"triplet_pairs","expressed_TRUE",34368
"triplet_pairs","expressed_TRUE",34381
"triplet_pairs","expressed_TRUE",34398
"triplet_pairs","expressed_TRUE",34399
"triplet_pairs","expressed_TRUE",34402
"triplet_pairs","expressed_TRUE",34414
"triplet_pairs","expressed_TRUE",34439
"triplet_pairs","expressed_TRUE",34442
"triplet_pairs","expressed_TRUE",34444
"triplet_pairs","expressed_TRUE",34454
"triplet_pairs","expressed_TRUE",34467
"triplet_pairs","expressed_TRUE",34468
"triplet_pairs","expressed_TRUE",34481
"triplet_pairs","expressed_TRUE",34490
"triplet_pairs","expressed_TRUE",34498
"triplet_pairs","expressed_TRUE",34503
"triplet_pairs","expressed_TRUE",34505
"triplet_pairs","expressed_TRUE",34507
"triplet_pairs","expressed_TRUE",34509
"triplet_pairs","expressed_TRUE",34519
"triplet_pairs","expressed_TRUE",34520
"triplet_pairs","expressed_TRUE",34521
"triplet_pairs","expressed_TRUE",34523
"triplet_pairs","expressed_TRUE",34527
"triplet_pairs","expressed_TRUE",34528
"triplet_pairs","expressed_TRUE",34548
"triplet_pairs","expressed_TRUE",34550
"triplet_pairs","expressed_TRUE",34553
"triplet_pairs","expressed_TRUE",34556
"triplet_pairs","expressed_TRUE",34561
"triplet_pairs","expressed_TRUE",34573
"triplet_pairs","expressed_TRUE",34575
"triplet_pairs","expressed_TRUE",34579
"triplet_pairs","expressed_TRUE",34589
"triplet_pairs","expressed_TRUE",34601
"triplet_pairs","expressed_TRUE",34603
"triplet_pairs","expressed_TRUE",34617
"triplet_pairs","expressed_TRUE",34621
"triplet_pairs","expressed_TRUE",34624
"triplet_pairs","expressed_TRUE",34639
"triplet_pairs","expressed_TRUE",34658
"triplet_pairs","expressed_TRUE",34660
"triplet_pairs","expressed_TRUE",34662
"triplet_pairs","expressed_TRUE",34665
"triplet_pairs","expressed_TRUE",34672
"triplet_pairs","expressed_TRUE",34673
"triplet_pairs","expressed_TRUE",34674
"triplet_pairs","expressed_TRUE",34675
"triplet_pairs","expressed_TRUE",34681
"triplet_pairs","expressed_TRUE",34682
"triplet_pairs","expressed_TRUE",34684
"triplet_pairs","expressed_TRUE",34696
"triplet_pairs","expressed_TRUE",34697
"triplet_pairs","expressed_TRUE",34713
"triplet_pairs","expressed_TRUE",34718
"triplet_pairs","expressed_TRUE",34721
"triplet_pairs","expressed_TRUE",34744
"triplet_pairs","expressed_TRUE",34747
"triplet_pairs","expressed_TRUE",34752
"triplet_pairs","expressed_TRUE",34757
"triplet_pairs","expressed_TRUE",34758
"triplet_pairs","expressed_TRUE",34759
"triplet_pairs","expressed_TRUE",34761
"triplet_pairs","expressed_TRUE",34763
"triplet_pairs","expressed_TRUE",34795
"triplet_pairs","expressed_TRUE",34798
"triplet_pairs","expressed_TRUE",34803
"triplet_pairs","expressed_TRUE",34807
"triplet_pairs","expressed_TRUE",34812
"triplet_pairs","expressed_TRUE",34819
"triplet_pairs","expressed_TRUE",34860
"triplet_pairs","expressed_TRUE",34862
"triplet_pairs","expressed_TRUE",34875
"triplet_pairs","expressed_TRUE",34877
"triplet_pairs","expressed_TRUE",34878
"triplet_pairs","expressed_TRUE",34890
"triplet_pairs","expressed_TRUE",34899
"triplet_pairs","expressed_TRUE",34900
"triplet_pairs","expressed_TRUE",34905
"triplet_pairs","expressed_TRUE",34908
"triplet_pairs","expressed_TRUE",34924
"triplet_pairs","expressed_TRUE",34935
"triplet_pairs","expressed_TRUE",34950
"triplet_pairs","expressed_TRUE",34977
"triplet_pairs","expressed_TRUE",34982
"triplet_pairs","expressed_TRUE",34983
"triplet_pairs","expressed_TRUE",34986
"triplet_pairs","expressed_TRUE",34987
"triplet_pairs","expressed_TRUE",34992
"triplet_pairs","expressed_TRUE",35003
"triplet_pairs","expressed_TRUE",35005
"triplet_pairs","expressed_TRUE",35008
"triplet_pairs","expressed_TRUE",35012
"triplet_pairs","expressed_TRUE",35015
"triplet_pairs","expressed_TRUE",35016
"triplet_pairs","expressed_TRUE",35018
"triplet_pairs","expressed_TRUE",35021
"triplet_pairs","expressed_TRUE",35022
"triplet_pairs","expressed_TRUE",35025
"triplet_pairs","expressed_TRUE",35026
"triplet_pairs","expressed_TRUE",35031
"triplet_pairs","expressed_TRUE",35032
"triplet_pairs","expressed_TRUE",35035
"triplet_pairs","expressed_TRUE",35036
"triplet_pairs","expressed_TRUE",35038
"triplet_pairs","expressed_TRUE",35042
"triplet_pairs","expressed_TRUE",35044
"triplet_pairs","expressed_TRUE",35052
"triplet_pairs","expressed_TRUE",35063
"triplet_pairs","expressed_TRUE",35067
"triplet_pairs","expressed_TRUE",35068
"triplet_pairs","expressed_TRUE",35075
"triplet_pairs","expressed_TRUE",35076
"triplet_pairs","expressed_TRUE",35077
"triplet_pairs","expressed_TRUE",35079
"triplet_pairs","expressed_TRUE",35085
"triplet_pairs","expressed_TRUE",35094
"triplet_pairs","expressed_TRUE",35102
"triplet_pairs","expressed_TRUE",35112
"triplet_pairs","expressed_TRUE",35115
"triplet_pairs","expressed_TRUE",35131
"triplet_pairs","expressed_TRUE",35140
"triplet_pairs","expressed_TRUE",35183
"triplet_pairs","expressed_TRUE",35185
"triplet_pairs","expressed_TRUE",35195
"triplet_pairs","expressed_TRUE",35209
"triplet_pairs","expressed_TRUE",35210
"triplet_pairs","expressed_TRUE",35212
"triplet_pairs","expressed_TRUE",35220
"triplet_pairs","expressed_TRUE",35227
"triplet_pairs","expressed_TRUE",35231
"triplet_pairs","expressed_TRUE",35232
"triplet_pairs","expressed_TRUE",35236
"triplet_pairs","expressed_TRUE",35237
"triplet_pairs","expressed_TRUE",35247
"triplet_pairs","expressed_TRUE",35253
"triplet_pairs","expressed_TRUE",35271
"triplet_pairs","expressed_TRUE",35277
"triplet_pairs","expressed_TRUE",35280
"triplet_pairs","expressed_TRUE",35281
"triplet_pairs","expressed_TRUE",35285
"triplet_pairs","expressed_TRUE",35291
"triplet_pairs","expressed_TRUE",35299
"triplet_pairs","expressed_TRUE",35311
